full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y,pdes,name
134419 Hippothous (1998 MV47),N,N,0,17.361,,,,,12,134419,Hippothous
134720 (2000 AX29),N,N,0,28.299,,,,,12,134720,
134749 (2000 BT24),N,N,0,25.881,,,,,12.2,134749,
134767 (2000 CS113),N,N,0,15.331,,,,,12.3,134767,
134957 (2001 DN18),N,N,0,26.039,,,,,12.1,134957,
134965 (2001 DQ99),N,N,0,18.586,,,,,11.7,134965,
135547 (2002 EN14),N,N,0,18.297,,,,,12.1,135547,
135594 (2002 GK147),N,N,0,16.899,,,,,12.1,135594,
137879 (2000 AJ114),N,N,0,22.644,,,,,12.1,137879,
152519 (2006 CT61),N,N,0,16.182,,,,,11.7,152519,
153083 (2000 RH28),N,N,0,20.484,,,,,12.1,153083,
153122 (2000 SA97),N,N,0,15.074,,,,,11.9,153122,
153141 (2000 SP203),N,N,0,16.554,,,,,12.1,153141,
153708 (2001 UK76),N,N,0,15.057,,,,,11.7,153708,
153758 (2001 UQ214),N,N,0,15.306,,,,,12.1,153758,
154992 (2005 CV68),N,N,0,17.878,,,,,12.1,154992,
155337 (2006 KH89),N,N,0,17.237,,,,,12,155337,
155786 (2000 SD358),N,N,0,16.012,,,,,12.1,155786,
156125 (2001 SH347),N,N,0,17.971,,,,,12,156125,
156185 (2001 TH220),N,N,0,19.043,,,,,11.7,156185,
156188 (2001 TV233),N,N,0,15.216,,,,,12,156188,
156210 (2001 UH57),N,N,0,17.931,,,,,11.8,156210,
157469 (2005 AP31),N,N,0,18.026,,,,,11.8,157469,
158601 (2002 VR121),N,N,0,15.593,,,,,11.9,158601,
159342 (2006 JR),N,N,0,27.048,,,,,12,159342,
160140 (2001 DZ3),N,N,0,19.285,,,,,11.9,160140,
160534 (1996 TA58),N,N,0,17.407,,,,,11.9,160534,
160679 (2000 DB6),N,N,0,20.132,,,,,12,160679,
160856 (2001 DU92),N,N,0,16.216,,,,,12,160856,
161003 (2002 DA2),N,N,0,20.297,,,,,12,161003,
161018 (2002 EU107),N,N,0,19.219,,,,,11.6,161018,
161701 (2006 JW41),N,N,0,15.187,,,,,12.1,161701,
161717 (2006 PL23),N,N,0,19.053,,,,,12.2,161717,
162822 (2001 BD49),N,N,0,17.845,,,,,11.9,162822,
162861 (2001 DY103),N,N,0,23.056,,,,,11.9,162861,
163135 (2002 CT22),N,N,0,16.661,,,,,11.6,163135,
163189 (2002 EU6),N,N,0,16.230,,,,,11.8,163189,
163238 (2002 EQ151),N,N,0,17.051,,,,,12.3,163238,
163240 (2002 EM157),N,N,0,15.316,,,,,12.3,163240,
163256 (2002 GU35),N,N,0,17.152,,,,,12,163256,
163263 (2002 GA71),N,N,0,19.204,,,,,11.9,163263,
163731 (2003 KD),N,N,0,17.186,,,,,11.9,163731,
164208 (2004 HB27),N,N,0,15.807,,,,,11.7,164208,
166148 (2002 EU14),N,N,0,16.919,,,,,11.9,166148,
166230 (2002 FB17),N,N,0,15.767,,,,,12,166230,
167686 (2004 JX23),N,N,0,17.679,,,,,11.7,167686,
172819 (2004 JN42),N,N,0,18.805,,,,,12.1,172819,
173086 Nireus (2007 RS8),N,N,0,15.513,,,,,11.7,173086,Nireus
175129 (2005 BJ19),N,N,0,17.434,,,,,11.8,175129,
177655 (2005 AF32),N,N,0,18.738,,,,,11.9,177655,
178268 (2008 AH32),N,N,0,16.247,,,,,12.1,178268,
178291 (1989 UV7),N,N,0,15.302,,,,,11.8,178291,
179190 (2001 TS154),N,N,0,15.726,,,,,11.7,179190,
181665 (2008 AG32),N,N,0,15.113,,,,,11.7,181665,
181751 Phaenops (1996 HS12),N,N,0,15.046,,,,,11.9,181751,Phaenops
182163 (2000 SO193),N,N,0,17.215,,,,,11.9,182163,
182176 (2000 SM250),N,N,0,17.687,,,,,12,182176,
182178 (2000 SR282),N,N,0,15.139,,,,,11.9,182178,
182506 (2001 SL251),N,N,0,17.826,,,,,11.8,182506,
182625 (2001 UF114),N,N,0,15.920,,,,,11.9,182625,
182627 (2001 UC124),N,N,0,15.773,,,,,11.9,182627,
182647 (2001 UA170),N,N,0,18.111,,,,,11.9,182647,
182746 (2001 XV105),N,N,0,20.982,,,,,11.8,182746,
184980 (2006 BM213),N,N,0,15.696,,,,,11.9,184980,
184988 (2006 FF12),N,N,0,15.646,,,,,12.2,184988,
185490 (2007 GR1),N,N,0,16.187,,,,,11.5,185490,
185906 (2000 SF94),N,N,0,16.323,,,,,11.8,185906,
187436 (2005 WN57),N,N,0,16.923,,,,,12.2,187436,
187475 (2006 BV119),N,N,0,17.885,,,,,12,187475,
187607 (2006 YB13),N,N,0,18.761,,,,,12.1,187607,
188966 (2008 AQ101),N,N,0,16.875,,,,,11.9,188966,
188976 (2008 EP68),N,N,0,18.009,,,,,12,188976,
189859 (2003 HB17),N,N,0,15.784,,,,,12,189859,
190229 (2006 OO5),N,N,0,18.095,,,,,11.9,190229,
190268 (2007 XU3),N,N,0,18.473,,,,,11.9,190268,
191114 (2002 EB81),N,N,0,17.638,,,,,12.1,191114,
191115 (2002 ES83),N,N,0,20.428,,,,,12.1,191115,
191915 (2005 MJ19),N,N,0,18.783,,,,,11.6,191915,
192221 (2007 RQ278),N,N,0,21.404,,,,,11.9,192221,
192222 (2007 RZ281),N,N,0,19.361,,,,,12.2,192222,
192389 (1996 RT29),N,N,0,16.068,,,,,12.1,192389,
192442 (1997 WJ3),N,N,0,15.127,,,,,11.8,192442,
192938 (2000 AJ185),N,N,0,15.232,,,,,12.1,192938,
195309 (2002 EY106),N,N,0,15.178,,,,,12,195309,
195412 (2002 GF39),N,N,0,19.051,,,,,11.6,195412,
195415 (2002 GJ40),N,N,0,16.546,,,,,12.3,195415,
195467 (2002 GT114),N,N,0,15.327,,,,,12.5,195467,
196408 (2003 GW47),N,N,0,15.010,,,,,12,196408,
197586 (2004 HQ11),N,N,0,15.607,,,,,11.7,197586,
197593 (2004 HA43),N,N,0,18.252,,,,,12,197593,
197619 (2004 JC37),N,N,0,19.358,,,,,11.8,197619,
197620 (2004 JL39),N,N,0,18.341,,,,,11.9,197620,
199792 (2006 PJ1),N,N,0,15.709,,,,,11.8,199792,
200022 (2007 OW5),N,N,0,17.014,,,,,12.2,200022,
200023 (2007 OU6),N,N,0,16.474,,,,,12.1,200023,
200028 (2007 PW28),N,N,0,17.308,,,,,11.9,200028,
200029 (2007 PH37),N,N,0,20.820,,,,,12,200029,
200032 (2007 PU43),N,N,0,17.945,,,,,12.2,200032,
200046 (2007 TP371),N,N,0,17.317,,,,,12.2,200046,
201040 (2002 EX7),N,N,0,16.884,,,,,12,201040,
202752 (2007 PX30),N,N,0,21.469,,,,,12,202752,
202783 (2007 YK2),N,N,0,21.531,,,,,12,202783,
202855 (2008 TX109),N,N,0,19.197,,,,,12.3,202855,
207749 (2007 RC286),N,N,0,20.892,,,,,12.1,207749,
210237 (2007 RQ154),N,N,0,16.698,,,,,12.2,210237,
213180 (2000 SD173),N,N,0,17.277,,,,,11.7,213180,
214508 (2006 AF84),N,N,0,17.174,,,,,11.6,214508,
215110 (1997 NO5),N,N,0,15.723,,,,,11.8,215110,
215243 (2001 DG97),N,N,0,15.378,,,,,12,215243,
215530 (2002 VE103),N,N,0,19.177,,,,,11.8,215530,
215542 (2002 WT25),N,N,0,15.883,,,,,11.7,215542,
217548 (2007 EW209),N,N,0,17.308,,,,,12,217548,
217612 (2008 TD126),N,N,0,18.628,,,,,12.2,217612,
219057 (1996 RA30),N,N,0,16.968,,,,,11.9,219057,
219141 (1998 XZ6),N,N,0,16.429,,,,,11.8,219141,
219958 (2002 JG16),N,N,0,16.555,,,,,11.5,219958,
220351 (2003 HK22),N,N,0,15.756,,,,,12,220351,
220356 (2003 JJ15),N,N,0,15.125,,,,,12,220356,
221542 (2006 UB63),N,N,0,18.347,,,,,11.8,221542,
222859 (2002 EX128),N,N,0,17.603,,,,,11.9,222859,
223251 (2003 FB70),N,N,0,17.702,,,,,11.7,223251,
225210 (2008 QB31),N,N,0,16.778,,,,,11.9,225210,
225213 (2008 RJ27),N,N,0,15.508,,,,,11.8,225213,
225228 (2008 TE92),N,N,0,15.850,,,,,12.3,225228,
225623 (2001 BS16),N,N,0,18.481,,,,,11.8,225623,
225632 (2001 EX19),N,N,0,15.067,,,,,12,225632,
225984 (2002 CJ228),N,N,0,17.743,,,,,11.7,225984,
228114 (2008 TB61),N,N,0,16.968,,,,,11.7,228114,
228125 (2008 YV30),N,N,0,16.760,,,,,11.7,228125,
228155 (2009 SF61),N,N,0,16.213,,,,,11.8,228155,
229851 (2009 SQ267),N,N,0,16.504,,,,,12.2,229851,
233578 (2007 QK5),N,N,0,16.922,,,,,12,233578,
233925 (2009 UL2),N,N,0,16.303,,,,,12.1,233925,
239521 (2008 HX3),N,N,0,15.161,,,,,12,239521,
241643 (2000 AJ206),N,N,0,16.025,,,,,12,241643,
242843 (2006 DO205),N,N,0,16.788,,,,,11.9,242843,
243084 (2007 NL7),N,N,0,18.099,,,,,11.9,243084,
243088 (2007 PL45),N,N,0,16.898,,,,,12.1,243088,
243159 (2007 TD74),N,N,0,18.125,,,,,12,243159,
243453 (2009 HX85),N,N,0,15.137,,,,,11.6,243453,
243490 (2009 UF19),N,N,0,18.857,,,,,11.8,243490,
246550 (2008 SO47),N,N,0,15.152,,,,,11.6,246550,
247297 (2001 SH354),N,N,0,17.888,,,,,11.7,247297,
247315 (2001 TP176),N,N,0,16.342,,,,,12,247315,
247341 Shaulladany (2001 UV209),N,N,0,16.253,,,,,11.9,247341,Shaulladany
247351 (2001 VB52),N,N,0,16.015,,,,,11.8,247351,
247967 (2003 YD149),N,N,0,20.717,,,,,11.9,247967,
248186 (2005 AY82),N,N,0,21.267,,,,,11.8,248186,
248189 (2005 BE17),N,N,0,15.547,,,,,11.9,248189,
248238 (2005 EQ249),N,N,0,17.992,,,,,11.9,248238,
248986 (2007 EX147),N,N,0,17.301,,,,,12.1,248986,
248990 (2007 FX3),N,N,0,15.959,,,,,11.7,248990,
248996 (2007 HK62),N,N,0,16.039,,,,,12.2,248996,
249005 (2007 PB9),N,N,0,15.871,,,,,11.9,249005,
249476 (2009 LS6),N,N,0,15.471,,,,,11.7,249476,
249995 (2001 XO128),N,N,0,16.206,,,,,12.3,249995,
252849 (2002 GA139),N,N,0,17.004,,,,,12,252849,
253382 (2003 JG8),N,N,0,18.598,,,,,12.2,253382,
254669 (2005 LO19),N,N,0,19.243,,,,,11.7,254669,
257399 (2009 SX253),N,N,0,16.088,,,,,12.2,257399,
258683 (2002 EX154),N,N,0,15.576,,,,,12,258683,
259361 (2003 GJ57),N,N,0,16.771,,,,,12.3,259361,
263814 (2008 RS122),N,N,0,15.873,,,,,12,263814,
264130 (2009 TK46),N,N,0,16.755,,,,,11.8,264130,
264153 (2009 VH80),N,N,0,15.282,,,,,12,264153,
264154 (2009 VA107),N,N,0,17.526,,,,,12.2,264154,
264155 (2009 VJ109),N,N,0,16.948,,,,,11.7,264155,
264166 (2010 AA123),N,N,0,16.478,,,,,12.1,264166,
269621 (2010 UX96),N,N,0,17.927,,,,,12.1,269621,
275278 (2010 AV93),N,N,0,16.215,,,,,12,275278,
275342 (2010 XV34),N,N,0,15.070,,,,,12.1,275342,
275681 (2000 SQ33),N,N,0,19.748,,,,,11.8,275681,
283396 (2000 RC98),N,N,0,16.954,,,,,11.9,283396,
283401 (2000 SV15),N,N,0,17.407,,,,,11.9,283401,
283424 (2000 SN317),N,N,0,16.449,,,,,11.8,283424,
284046 (2005 AU61),N,N,0,15.434,,,,,11.8,284046,
284047 (2005 AC77),N,N,0,15.508,,,,,12.1,284047,
284436 (2007 DR96),N,N,0,16.532,,,,,11.8,284436,
286106 (2001 TM94),N,N,0,15.748,,,,,11.7,286106,
286114 (2001 TV119),N,N,0,17.056,,,,,11.8,286114,
287454 (2002 YX7),N,N,0,17.371,,,,,12.3,287454,
288282 (2004 AH4),N,N,0,15.072,,,,,12.2,288282,
289501 (2005 EJ133),N,N,0,18.272,,,,,12.1,289501,
291807 (2006 KG89),N,N,0,18.024,,,,,11.9,291807,
293486 (2007 FA28),N,N,0,16.600,,,,,12,293486,
295701 (2008 TW174),N,N,0,15.821,,,,,12.1,295701,
295746 (2008 UN100),N,N,0,17.413,,,,,12.2,295746,
296763 (2009 UB51),N,N,0,16.090,,,,,12.1,296763,
296793 (2009 VL25),N,N,0,18.244,,,,,12.1,296793,
297052 (2010 HB81),N,N,0,17.119,,,,,12,297052,
297057 (2010 HU111),N,N,0,17.373,,,,,11.8,297057,
297059 (2010 JV),N,N,0,16.875,,,,,12.2,297059,
299491 (2006 BY198),N,N,0,15.229,,,,,12,299491,
301760 (2010 JP42),N,N,0,15.780,,,,,11.9,301760,
304770 (2007 EO67),N,N,0,17.253,,,,,11.7,304770,
312459 (2008 QG44),N,N,0,15.662,,,,,11.9,312459,
312626 (2009 TU15),N,N,0,15.625,,,,,12.2,312626,
312631 (2009 UR145),N,N,0,16.574,,,,,12.1,312631,
312778 (2010 VA30),N,N,0,16.271,,,,,11.9,312778,
312802 (2010 XM5),N,N,0,20.810,,,,,11.8,312802,
312948 (1995 SF80),N,N,0,15.154,,,,,12.2,312948,
313357 (2002 GU146),N,N,0,16.116,,,,,12,313357,
313896 (2004 KY18),N,N,0,15.208,,,,,12.3,313896,
315195 (2007 PM40),N,N,0,16.105,,,,,12.1,315195,
316158 (2009 UW26),N,N,0,17.355,,,,,12,316158,
316170 (2009 WV149),N,N,0,15.280,,,,,12,316170,
317142 (2001 UR147),N,N,0,15.743,,,,,12.1,317142,
321611 (2009 VG58),N,N,0,16.000,,,,,11.9,321611,
321657 (2010 BM117),N,N,0,16.438,,,,,12,321657,
328883 (2010 HG),N,N,0,15.817,,,,,12,328883,
335567 (2006 CK5),N,N,0,17.431,,,,,12,335567,
337804 (2001 UN216),N,N,0,15.056,,,,,11.9,337804,
337860 (2001 VY128),N,N,0,15.941,,,,,11.7,337860,
341880 (2008 GT87),N,N,0,15.575,,,,,11.7,341880,
341928 (2008 LZ5),N,N,0,17.571,,,,,11.8,341928,
343174 (2009 SH333),N,N,0,17.108,,,,,12,343174,
343634 (2010 HV110),N,N,0,15.514,,,,,11.7,343634,
344435 (2002 FD38),N,N,0,15.548,,,,,12.2,344435,
348312 (2005 AR72),N,N,0,15.342,,,,,12.2,348312,
353218 (2009 UN67),N,N,0,15.558,,,,,12.1,353218,
353971 (2000 AE210),N,N,0,15.344,,,,,11.8,353971,
356261 (2009 VB3),N,N,0,17.770,,,,,12.3,356261,
356279 (2010 BD41),N,N,0,15.949,,,,,12.2,356279,
356897 (2011 YQ28),N,N,0,15.365,,,,,12.5,356897,
370105 (2001 TA132),N,N,0,15.381,,,,,11.7,370105,
375259 (2008 GL115),N,N,0,15.658,,,,,11.8,375259,
375265 (2008 GJ141),N,N,0,15.873,,,,,12,375265,
387608 (2002 EZ22),N,N,0,16.355,,,,,12.1,387608,
(2010 BK14),N,N,0,16.999,,,,,11.8,2010 BK14,
(2010 UG101),N,N,0,17.103,,,,,12,2010 UG101,
(2010 XU57),N,N,0,15.977,,,,,11.9,2010 XU57,
433 Eros (A898 PA),Y,N,0,16.84,4.463E-04,0.921,0.531,,1.76,433,Eros
887 Alinda (A918 AA),Y,N,0,4.2,,0.832,0.436,,3.89,887,Alinda
1036 Ganymed (A924 UB),Y,N,0,37.675,,0.842,0.417,,4.35,1036,Ganymed
1221 Amor (1932 EA1),Y,N,0,1.0,,,,,2.66,1221,Amor
1566 Icarus (1949 MA),Y,Y,0,1.0,,0.774,0.520,,1.12,1566,Icarus
1580 Betulia (1950 KA),Y,N,0,5.8,,0.656,0.249,,3.25,1580,Betulia
1620 Geographos (1951 RA),Y,Y,0,2.56,,0.862,0.471,,1.39,1620,Geographos
1627 Ivar (1929 SH),Y,N,0,9.12,,0.872,0.459,,2.54,1627,Ivar
1685 Toro (1948 OA),Y,N,0,3.4,,0.880,0.470,,1.6,1685,Toro
1862 Apollo (1932 HA),Y,Y,1,1.5,,0.819,0.481,,1.78,1862,Apollo
1863 Antinous (1948 EA),Y,N,0,2.1,,0.763,0.359,,3.4,1863,Antinous
1864 Daedalus (1971 FA),Y,N,0,3.7,,0.830,0.500,,1.77,1864,Daedalus
1865 Cerberus (1971 UA),Y,N,0,1.2,,0.790,0.442,,1.12,1865,Cerberus
1866 Sisyphus (1972 XA),Y,N,1,8.48,,,,,2.61,1866,Sisyphus
1915 Quetzalcoatl (1953 EA),Y,N,0,0.5,,0.784,0.430,,4.06,1915,Quetzalcoatl
1916 Boreas (1953 RA),Y,N,0,3.5,,0.852,0.407,,3.43,1916,Boreas
1917 Cuyo (1968 AA),Y,N,0,5.7,,,,,3.15,1917,Cuyo
1943 Anteros (1973 EC),Y,N,0,2.3,,0.841,0.444,,1.71,1943,Anteros
1980 Tezcatlipoca (1950 LA),Y,N,0,4.3,,0.955,0.455,,2.24,1980,Tezcatlipoca
1981 Midas (1973 EA),Y,Y,0,3.4,,,,,2.37,1981,Midas
2061 Anza (1960 UA),Y,N,0,2.6,,0.825,0.350,,3.41,2061,Anza
2062 Aten (1976 AA),Y,N,0,1.1,,0.930,0.460,,0.951,2062,Aten
2063 Bacchus (1977 HB),Y,N,0,1.024,,,,,1.12,2063,Bacchus
2100 Ra-Shalom (1978 RA),Y,N,0,2.3,,0.712,0.310,,0.759,2100,Ra-Shalom
2101 Adonis (1936 CA),Y,Y,0,0.6,,,,,2.57,2101,Adonis
2102 Tantalus (1975 YA),Y,Y,0,1.649,,,,,1.47,2102,Tantalus
2201 Oljato (1947 XC),Y,Y,0,1.80,,,,,3.22,2201,Oljato
2212 Hephaistos (1978 SB),Y,N,0,5.7,,0.766,0.397,,3.19,2212,Hephaistos
2340 Hathor (1976 UA),Y,Y,0,0.3,,0.770,0.500,,0.775,2340,Hathor
2368 Beltrovata (1977 RA),Y,N,0,2.3,,0.830,0.520,,3.05,2368,Beltrovata
2608 Seneca (1978 DA),Y,N,0,0.9,,0.826,0.454,,4.03,2608,Seneca
3102 Krok (1981 QA),Y,N,0,1.6,,0.834,0.521,,3.15,3102,Krok
3103 Eger (1982 BB),Y,N,0,1.5,,0.732,0.235,,1.66,3103,Eger
3122 Florence (1981 ET3),Y,Y,2,4.9,,,,,2.35,3122,Florence
3199 Nefertiti (1982 RA),Y,N,0,2.2,,0.895,0.418,,1.98,3199,Nefertiti
3200 Phaethon (1983 TB),Y,Y,0,6.25,,,,,1.43,3200,Phaethon
3288 Seleucus (1982 DV),Y,N,0,2.8,,0.910,0.500,,2.9,3288,Seleucus
3360 Syrinx (1981 VA),Y,N,0,1.8,,,,,3.88,3360,Syrinx
3361 Orpheus (1982 HR),Y,Y,0,0.3,,1.022,0.503,,1.33,3361,Orpheus
3362 Khufu (1984 QA),Y,Y,0,0.7,,,,,0.984,3362,Khufu
3551 Verenia (1983 RD),Y,N,0,0.9,,0.839,0.481,,3.03,3551,Verenia
3552 Don Quixote (1983 SA),Y,N,0,19.0,,,,,8.81,3552,Don Quixote
3554 Amun (1986 EB),Y,N,0,3.341,,0.707,0.235,,0.961,3554,Amun
3671 Dionysus (1984 KD),Y,Y,1,1.5,,,,,3.26,3671,Dionysus
3691 Bede (1982 FT),Y,N,0,4.3,,,,,2.36,3691,Bede
3752 Camillo (1985 PA),Y,N,0,2.306,,,,,1.68,3752,Camillo
3753 Cruithne (1986 TO),Y,N,0,2.071,,,,,0.997,3753,Cruithne
3757 Anagolay (1982 XB),Y,Y,0,0.5,,0.859,0.522,,2.48,3757,Anagolay
3908 Nyx (1980 PA),Y,N,0,1.0,,,,,2.68,3908,Nyx
3988 Huma (1986 LA),Y,N,0,0.7,,,,,1.92,3988,Huma
4015 Wilson-Harrington (1979 VA),Y,Y,0,4,,0.666,0.279,,4.25,4015,Wilson-Harrington
4034 Vishnu (1986 PA),Y,Y,0,0.42,,,,,1.09,4034,Vishnu
4055 Magellan (1985 DO2),Y,N,0,2.49,,,,,2.46,4055,Magellan
4179 Toutatis (1989 AC),Y,Y,0,5.4,,,,,4.06,4179,Toutatis
4183 Cuno (1959 LM),Y,Y,0,3.651,,,,,2.79,4183,Cuno
4197 Morpheus (1982 TA),Y,N,0,1.8,,,,,3.48,4197,Morpheus
4341 Poseidon (1987 KF),Y,N,0,3.177,,,,,2.48,4341,Poseidon
4401 Aditi (1985 TB),Y,N,0,1.801,,,,,4.15,4401,Aditi
4486 Mithra (1987 SB),Y,Y,0,1.849,,,,,3.28,4486,Mithra
4544 Xanthus (1989 FB),Y,N,0,1.3,,,,,1.06,4544,Xanthus
4660 Nereus (1982 DB),Y,Y,0,0.33,,,,,1.81,4660,Nereus
4688 (1980 WF),Y,N,0,0.6,,0.930,0.463,,3.34,4688,
4769 Castalia (1989 PB),Y,Y,0,1.4,,,,,1.1,4769,Castalia
4954 Eric (1990 SQ),Y,N,0,10.8,,,,,2.83,4954,Eric
4957 Brucemurray (1990 XJ),Y,N,0,3.499,,,,,1.96,4957,Brucemurray
5143 Heracles (1991 VL),Y,N,1,4.843,,,,,2.49,5143,Heracles
5332 Davidaguilar (1990 DA),Y,N,0,3.6,,,,,3.18,5332,Davidaguilar
5370 Taranis (1986 RA),Y,N,0,3.6,,,,,6.05,5370,Taranis
5381 Sekhmet (1991 JY),Y,N,1,0.935,,,,,0.922,5381,Sekhmet
5587 (1990 SB),Y,N,0,3.57,,,,,3.72,5587,
5604 (1992 FE),Y,Y,0,0.55,,,,,0.895,5604,
5645 (1990 SP),Y,N,0,1.668,,,,,1.58,5645,
5646 (1990 TR),Y,N,1,4.3,,,,,3.14,5646,
5653 Camarillo (1992 WD5),Y,N,0,1.537,,,,,2.4,5653,Camarillo
5731 Zeus (1988 VP4),Y,N,0,5.231,,,,,3.41,5731,Zeus
5751 Zao (1992 AC),Y,N,0,2.3,,,,,3.05,5751,Zao
5797 Bivoj (1980 AA),Y,N,0,0.4,,,,,2.61,5797,Bivoj
5828 (1991 AM),Y,N,0,1.457,,,,,2.21,5828,
5836 (1993 MF),Y,N,0,2.754,,,,,3.81,5836,
5863 Tara (1983 RB),Y,N,0,1.345,,,,,3.31,5863,Tara
6050 Miwablock (1992 AE),Y,N,0,2.884,,,,,3.27,6050,Miwablock
6053 (1993 BW3),Y,N,0,3.720,,,,,3.15,6053,
6063 Jason (1984 KB),Y,N,0,1.4,,,,,3.31,6063,Jason
6178 (1986 DA),Y,N,0,2.3,,0.677,0.267,,4.72,6178,
6455 (1992 HE),Y,N,0,4.626,,,,,3.35,6455,
6489 Golevka (1991 JX),Y,Y,0,0.53,,,,,3.91,6489,Golevka
6611 (1993 VW),Y,N,0,1.408,,,,,2.21,6611,
7025 (1993 QA),Y,N,0,0.498,,,,,1.79,7025,
7088 Ishtar (1992 AA),Y,N,1,1.298,,,,,2.79,7088,Ishtar
7092 Cadmus (1992 LC),Y,N,0,6.319,,,,,4.06,7092,Cadmus
7335 (1989 JA),Y,Y,1,1.8,,,,,2.36,7335,
7341 (1991 VK),Y,Y,0,0.982,,,,,2.5,7341,
7350 (1993 VA),Y,N,0,1.921,,,,,1.58,7350,
7482 (1994 PC1),Y,Y,0,1.052,,,,,1.57,7482,
7822 (1991 CS),Y,Y,0,1.602,,,,,1.19,7822,
7839 (1994 ND),Y,N,0,0.784,,,,,3.19,7839,
7888 (1993 UC),Y,N,1,2.298,,,,,3.81,7888,
7889 (1994 LX),Y,N,1,1.680,,,,,1.42,7889,
8013 Gordonmoore (1990 KA),Y,N,0,2.3,,,,,3.27,8013,Gordonmoore
8014 (1990 MF),Y,Y,0,0.7,,,,,2.31,8014,
8201 (1994 AH2),Y,N,0,1.859,,,,,4.05,8201,
8566 (1996 EN),Y,Y,0,1.568,,,,,1.85,8566,
8567 (1996 HW1),Y,N,0,2.928,,,,,2.92,8567,
9162 Kwiila (1987 OA),Y,N,0,1.127,,,,,1.83,9162,Kwiila
9202 (1993 PB),Y,N,0,1.617,,,,,1.7,9202,
9400 (1994 TW1),Y,N,0,3.698,,,,,4.16,9400,
9856 (1991 EE),Y,Y,0,1.0,,,,,3.36,9856,
10115 (1992 SK),Y,Y,0,0.938,,,,,1.4,10115,
10165 (1995 BL2),Y,N,0,0.829,,,,,1.37,10165,
10636 (1998 QK56),Y,N,0,0.533,,,,,2.59,10636,
11066 Sigurd (1992 CC1),Y,N,0,2.104,,,,,1.64,11066,Sigurd
11398 (1998 YP11),Y,N,0,1.316,,,,,2.26,11398,
11405 (1999 CV3),Y,N,0,3.621,,,,,1.76,11405,
11500 Tomaiyowit (1989 UR),Y,Y,0,0.738,,,,,1.12,11500,Tomaiyowit
11885 Summanus (1990 SS),Y,N,0,1.298,,,,,2.22,11885,Summanus
12538 (1998 OH),Y,Y,0,1.663,,,,,1.91,12538,
12923 Zephyr (1999 GK4),Y,Y,0,2.060,,,,,2.75,12923,Zephyr
13651 (1997 BR),Y,Y,0,0.562,,,,,1.54,13651,
14402 (1991 DB),Y,N,0,0.6,,,,,2.25,14402,
14827 Hypnos (1986 JK),Y,Y,0,0.9,,0.684,0.492,,4.79,14827,Hypnos
16064 Davidharvey (1999 RH27),Y,N,0,4.106,,,,,4.81,16064,Davidharvey
16834 (1997 WU22),Y,N,0,1.87,,,,,1.78,16834,
17182 (1999 VU),Y,N,0,2.885,,,,,1.63,17182,
17188 (1999 WC2),Y,N,0,1.819,,,,,3.3,17188,
17274 (2000 LC16),Y,N,0,3.183,,,,,4.51,17274,
19356 (1997 GH3),Y,N,0,0.91,,,,,3.98,19356,
19764 (2000 NF5),Y,N,0,1.572,,,,,3.34,19764,
20460 Robwhiteley (1999 LO28),Y,N,0,2.716,,,,,2.57,20460,Robwhiteley
20826 (2000 UV13),Y,N,0,3.687,,,,,3.76,20826,
21088 Chelyabinsk (1992 BL2),Y,N,0,2.793,,,,,2.23,21088,Chelyabinsk
22099 (2000 EX106),Y,N,0,0.524,,,,,1.16,22099,
23183 (2000 OY21),Y,N,0,1.098,,,,,2.46,23183,
23606 (1996 AS1),Y,N,0,0.866,,,,,2.32,23606,
25143 Itokawa (1998 SF36),Y,Y,0,0.33,2.1E-09,,,,1.52,25143,Itokawa
25330 (1999 KV4),Y,N,0,3.21,,,,,1.91,25330,
25916 (2001 CP44),Y,N,0,5.683,,,,,4.09,25916,
26760 (2001 KP41),Y,N,0,5.400,,,,,4.82,26760,
26817 (1987 QB),Y,N,0,1.172,,,,,4.7,26817,
27346 (2000 DN8),Y,N,0,1.802,,,,,2.57,27346,
29075 (1950 DA),Y,Y,0,1.3,,,,,2.21,29075,
33342 (1998 WT24),Y,Y,0,0.432,,,,,0.609,33342,
35107 (1991 VH),Y,Y,1,0.929,,,,,1.21,35107,
35396 (1997 XF11),Y,Y,0,0.704,,,,,1.73,35396,
36183 (1999 TX16),Y,N,0,2.339,,,,,1.93,36183,
38086 Beowulf (1999 JB),Y,N,0,0.643,,,,,1.69,38086,Beowulf
38091 (1999 JT3),Y,N,0,2.517,,,,,3.2,38091,
39572 (1993 DQ1),Y,Y,0,1.554,,,,,2.91,39572,
39796 (1997 TD),Y,N,0,2.131,,,,,3.38,39796,
40263 (1999 FQ5),Y,N,0,0.954,,,,,1.83,40263,
40267 (1999 GJ4),Y,N,0,1.641,,,,,1.55,40267,
41429 (2000 GE2),Y,Y,0,0.204,,,,,2.01,41429,
48603 (1995 BC2),Y,N,0,0.844,,,,,2.66,48603,
52387 Huitzilopochtli (1993 OM7),Y,N,0,0.890,,,,,1.45,52387,Huitzilopochtli
52750 (1998 KK17),Y,N,0,1.059,,,,,1.7,52750,
52760 (1998 ML14),Y,Y,0,1.0,,,,,3.74,52760,
52762 (1998 MT24),Y,N,0,6.742,,,,,3.76,52762,
52768 (1998 OR2),Y,Y,0,1.75,,,,,3.67,52768,
